"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"w10062324_tlt","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",7932,"Recall2"
"W10062346","","stripes",3,"Read","lion","Study1","M","Study Phase2",5493,"Recall2"
"w10113788_mls","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",8951,"Recall2"
"w10132114SF","cat","stripes",3,"Read","lion","Study1","M","Study Phase2",969,"Recall2"
"w10137053KC","roar ","stripes",3,"Read","lion","Study1","M","Study Phase2",2284,"Recall2"
"w10141235_AJV","","stripes",3,"Read","lion","Study1","M","Study Phase2",1773,"Recall2"
"w10153797AC","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",4468,"Recall2"
"w10167246","king","stripes",3,"Read","lion","Study1","M","Study Phase2",763,"Recall2"
"w10168867KB","","stripes",3,"Read","lion","Study1","M","Study Phase2",1313,"Recall2"
"w10172143MH","strips","stripes",3,"Read","lion","Study1","M","Study Phase2",8961,"Recall2"
"w10172766_mw","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",860,"Recall2"
"w988425_TLM","stripes","stripes",3,"Read","lion","Study1","M","Study Phase2",4529,"Recall2"
"10008919","speak","fiction",3,"Read","listen","Study1","U","Study Phase2",8588,"Recall2"
"10109801AG","ear","fiction",3,"Read","listen","Study1","U","Study Phase2",2115,"Recall2"
"10160377BZ","","fiction",3,"Read","listen","Study1","U","Study Phase2",953,"Recall2"
"w10022522_RST","","fiction",3,"Read","listen","Study1","U","Study Phase2",885,"Recall2"
"w10062324_tlt","talk","fiction",3,"Read","listen","Study1","U","Study Phase2",8862,"Recall2"
"W10062346","","fiction",3,"Read","listen","Study1","U","Study Phase2",4215,"Recall2"
"w10113788_mls","","fiction",3,"Read","listen","Study1","U","Study Phase2",10951,"Recall2"
"w10132114SF","talk","fiction",3,"Read","listen","Study1","U","Study Phase2",948,"Recall2"
"w10137053KC","lion ","fiction",3,"Read","listen","Study1","U","Study Phase2",909,"Recall2"
"w10141235_AJV","hear","fiction",3,"Read","listen","Study1","U","Study Phase2",1168,"Recall2"
"w10153797AC","fiction","fiction",3,"Read","listen","Study1","U","Study Phase2",10363,"Recall2"
"w10167246","sound","fiction",3,"Read","listen","Study1","U","Study Phase2",866,"Recall2"
"w10168867KB","","fiction",3,"Read","listen","Study1","U","Study Phase2",1299,"Recall2"
"w10172143MH","music","fiction",3,"Read","listen","Study1","U","Study Phase2",3134,"Recall2"
"w10172766_mw","","fiction",3,"Read","listen","Study1","U","Study Phase2",898,"Recall2"
"w988425_TLM","ficiton","fiction",3,"Read","listen","Study1","U","Study Phase2",2568,"Recall2"
"10008919","trash","trash",3,"Read","litter","Study1","F","Study Phase2",7607,"Recall2"
"10109801AG","clean","trash",3,"Read","litter","Study1","F","Study Phase2",5793,"Recall2"
"10160377BZ","box","trash",3,"Read","litter","Study1","F","Study Phase2",1287,"Recall2"
"w10022522_RST","","trash",3,"Read","litter","Study1","F","Study Phase2",584,"Recall2"
"w10062324_tlt","trash","trash",3,"Read","litter","Study1","F","Study Phase2",5236,"Recall2"
"W10062346","","trash",3,"Read","litter","Study1","F","Study Phase2",4163,"Recall2"
"w10113788_mls","trash","trash",3,"Read","litter","Study1","F","Study Phase2",5112,"Recall2"
"w10132114SF","cat","trash",3,"Read","litter","Study1","F","Study Phase2",517,"Recall2"
"w10137053KC","box ","trash",3,"Read","litter","Study1","F","Study Phase2",1617,"Recall2"
"w10141235_AJV","box","trash",3,"Read","litter","Study1","F","Study Phase2",7023,"Recall2"
"w10153797AC","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1669,"Recall2"
"w10167246","skip","trash",3,"Read","litter","Study1","F","Study Phase2",548,"Recall2"
"w10168867KB","","trash",3,"Read","litter","Study1","F","Study Phase2",1420,"Recall2"
"w10172143MH","trash","trash",3,"Read","litter","Study1","F","Study Phase2",6206,"Recall2"
"w10172766_mw","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1632,"Recall2"
"w988425_TLM","trash","trash",3,"Read","litter","Study1","F","Study Phase2",5483,"Recall2"
"10008919","phone","phone",3,"Read","maze","Study1","U","Study Phase2",7706,"Recall2"
"10109801AG","runner","phone",3,"Read","maze","Study1","U","Study Phase2",7213,"Recall2"
"10160377BZ","","phone",3,"Read","maze","Study1","U","Study Phase2",1445,"Recall2"
"w10022522_RST","phone","phone",3,"Read","maze","Study1","U","Study Phase2",428,"Recall2"
"w10062324_tlt","treasure","phone",3,"Read","maze","Study1","U","Study Phase2",8794,"Recall2"
"W10062346","","phone",3,"Read","maze","Study1","U","Study Phase2",4725,"Recall2"
"w10113788_mls","phone","phone",3,"Read","maze","Study1","U","Study Phase2",4579,"Recall2"
"w10132114SF","phone","phone",3,"Read","maze","Study1","U","Study Phase2",519,"Recall2"
"w10137053KC","corn ","phone",3,"Read","maze","Study1","U","Study Phase2",3208,"Recall2"
"w10141235_AJV","mice","phone",3,"Read","maze","Study1","U","Study Phase2",1168,"Recall2"
"w10153797AC","phone","phone",3,"Read","maze","Study1","U","Study Phase2",5957,"Recall2"
"w10167246","skip","phone",3,"Read","maze","Study1","U","Study Phase2",698,"Recall2"
"w10168867KB","","phone",3,"Read","maze","Study1","U","Study Phase2",1363,"Recall2"
"w10172143MH","phone","phone",3,"Read","maze","Study1","U","Study Phase2",2578,"Recall2"
"w10172766_mw","","phone",3,"Read","maze","Study1","U","Study Phase2",1730,"Recall2"
"w988425_TLM","phone","phone",3,"Read","maze","Study1","U","Study Phase2",6578,"Recall2"
"10008919","keys","keys",3,"Read","meat","Study1","U","Study Phase2",5230,"Recall2"
"10109801AG","deli","keys",3,"Read","meat","Study1","U","Study Phase2",1198,"Recall2"
"10160377BZ","","keys",3,"Read","meat","Study1","U","Study Phase2",1438,"Recall2"
"w10022522_RST","","keys",3,"Read","meat","Study1","U","Study Phase2",875,"Recall2"
"w10062324_tlt","key","keys",3,"Read","meat","Study1","U","Study Phase2",10780,"Recall2"
"W10062346","keys","keys",3,"Read","meat","Study1","U","Study Phase2",5699,"Recall2"
"w10113788_mls","keys","keys",3,"Read","meat","Study1","U","Study Phase2",4562,"Recall2"
"w10132114SF","food ","keys",3,"Read","meat","Study1","U","Study Phase2",520,"Recall2"
"w10137053KC","ball ","keys",3,"Read","meat","Study1","U","Study Phase2",1111,"Recall2"
"w10141235_AJV","","keys",3,"Read","meat","Study1","U","Study Phase2",1964,"Recall2"
"w10153797AC","keys","keys",3,"Read","meat","Study1","U","Study Phase2",11061,"Recall2"
"w10167246","cow","keys",3,"Read","meat","Study1","U","Study Phase2",1066,"Recall2"
"w10168867KB","keys","keys",3,"Read","meat","Study1","U","Study Phase2",10872,"Recall2"
"w10172143MH","key","keys",3,"Read","meat","Study1","U","Study Phase2",4011,"Recall2"
"w10172766_mw","","keys",3,"Read","meat","Study1","U","Study Phase2",1370,"Recall2"
"w988425_TLM","keys","keys",3,"Read","meat","Study1","U","Study Phase2",7730,"Recall2"
"10008919","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",11998,"Recall2"
"10109801AG","sink","maroon",3,"Read","mirror","Study1","U","Study Phase2",25567,"Recall2"
"10160377BZ","","maroon",3,"Read","mirror","Study1","U","Study Phase2",1724,"Recall2"
"w10022522_RST","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",1195,"Recall2"
"w10062324_tlt","malet","maroon",3,"Read","mirror","Study1","U","Study Phase2",8078,"Recall2"
"W10062346","","maroon",3,"Read","mirror","Study1","U","Study Phase2",4750,"Recall2"
"w10113788_mls","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",6178,"Recall2"
"w10132114SF","fuzzy","maroon",3,"Read","mirror","Study1","U","Study Phase2",825,"Recall2"
"w10137053KC","kid ","maroon",3,"Read","mirror","Study1","U","Study Phase2",921,"Recall2"
"w10141235_AJV","children","maroon",3,"Read","mirror","Study1","U","Study Phase2",654,"Recall2"
"w10153797AC","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",4846,"Recall2"
"w10167246","clear","maroon",3,"Read","mirror","Study1","U","Study Phase2",865,"Recall2"
"w10168867KB","","maroon",3,"Read","mirror","Study1","U","Study Phase2",1634,"Recall2"
"w10172143MH","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",5578,"Recall2"
"w10172766_mw","","maroon",3,"Read","mirror","Study1","U","Study Phase2",625,"Recall2"
"w988425_TLM","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",5396,"Recall2"
"10008919","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",6113,"Recall2"
"10008919","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",4212,"Recall2"
"10109801AG","cow","donkey",3,"Read","mule","Study1","F","Study Phase2",1835,"Recall2"
"10109801AG","cow","donkey",3,"Read","mule","Study1","F","Study Phase2",2719,"Recall2"
"10160377BZ","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1372,"Recall2"
"10160377BZ","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1341,"Recall2"
"w10022522_RST","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",563,"Recall2"
"w10022522_RST","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",442,"Recall2"
"w10062324_tlt","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",6402,"Recall2"
"w10062324_tlt","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",3107,"Recall2"
"W10062346","donkeey","donkey",3,"Read","mule","Study1","F","Study Phase2",4518,"Recall2"
"W10062346","","donkey",3,"Read","mule","Study1","F","Study Phase2",4533,"Recall2"
"w10113788_mls","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",6996,"Recall2"
"w10113788_mls","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",5882,"Recall2"
"w10132114SF","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1175,"Recall2"
"w10132114SF","donkey ","donkey",3,"Read","mule","Study1","F","Study Phase2",922,"Recall2"
"w10137053KC","donkey ","donkey",3,"Read","mule","Study1","F","Study Phase2",2612,"Recall2"
"w10137053KC","donkey ","donkey",3,"Read","mule","Study1","F","Study Phase2",1059,"Recall2"
"w10141235_AJV","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",4924,"Recall2"
"w10141235_AJV","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1063,"Recall2"
"w10153797AC","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",3298,"Recall2"
"w10153797AC","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2819,"Recall2"
"w10167246","bear","donkey",3,"Read","mule","Study1","F","Study Phase2",567,"Recall2"
"w10167246","horse","donkey",3,"Read","mule","Study1","F","Study Phase2",533,"Recall2"
"w10168867KB","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1456,"Recall2"
"w10168867KB","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1542,"Recall2"
"w10172143MH","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1905,"Recall2"
"w10172143MH","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1911,"Recall2"
"w10172766_mw","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2837,"Recall2"
"w10172766_mw","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1351,"Recall2"
"w988425_TLM","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",4119,"Recall2"
"w988425_TLM","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1620,"Recall2"
"10008919","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",5108,"Recall2"
"10109801AG","tired","sleep",3,"Read","nap","Study1","F","Study Phase2",1741,"Recall2"
"10160377BZ","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1258,"Recall2"
"w10022522_RST","","sleep",3,"Read","nap","Study1","F","Study Phase2",884,"Recall2"
"w10062324_tlt","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",5577,"Recall2"
"W10062346","sleeo","sleep",3,"Read","nap","Study1","F","Study Phase2",3938,"Recall2"
"w10113788_mls","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",9692,"Recall2"
"w10132114SF","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",786,"Recall2"
"w10137053KC","sleep ","sleep",3,"Read","nap","Study1","F","Study Phase2",1121,"Recall2"
"w10141235_AJV","cat","sleep",3,"Read","nap","Study1","F","Study Phase2",1667,"Recall2"
"w10153797AC","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2094,"Recall2"
"w10167246","bap","sleep",3,"Read","nap","Study1","F","Study Phase2",568,"Recall2"
"w10168867KB","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1935,"Recall2"
"w10172143MH","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2192,"Recall2"
"w10172766_mw","time","sleep",3,"Read","nap","Study1","F","Study Phase2",968,"Recall2"
"w988425_TLM","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",3605,"Recall2"
"10008919","bird","flower",3,"Read","orchid","Study1","F","Study Phase2",7173,"Recall2"
"10109801AG","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",4105,"Recall2"
"10160377BZ","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1333,"Recall2"
"w10022522_RST","","flower",3,"Read","orchid","Study1","F","Study Phase2",591,"Recall2"
"w10062324_tlt","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",5313,"Recall2"
"W10062346","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",4161,"Recall2"
"w10113788_mls","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",6168,"Recall2"
"w10132114SF","tlower","flower",3,"Read","orchid","Study1","F","Study Phase2",854,"Recall2"
"w10137053KC","ostrich ","flower",3,"Read","orchid","Study1","F","Study Phase2",1014,"Recall2"
"w10141235_AJV","tree","flower",3,"Read","orchid","Study1","F","Study Phase2",1847,"Recall2"
"w10153797AC","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",3455,"Recall2"
"w10167246","peach","flower",3,"Read","orchid","Study1","F","Study Phase2",832,"Recall2"
"w10168867KB","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1605,"Recall2"
"w10172143MH","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1240,"Recall2"
"w10172766_mw","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",562,"Recall2"
"w988425_TLM","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",4332,"Recall2"
"10008919","plant","plant",3,"Read","root","Study1","F","Study Phase2",6776,"Recall2"
"10109801AG","soil","plant",3,"Read","root","Study1","F","Study Phase2",4165,"Recall2"
"10160377BZ","plant","plant",3,"Read","root","Study1","F","Study Phase2",1243,"Recall2"
"w10022522_RST","","plant",3,"Read","root","Study1","F","Study Phase2",1235,"Recall2"
"w10062324_tlt","plant","plant",3,"Read","root","Study1","F","Study Phase2",6537,"Recall2"
"W10062346","","plant",3,"Read","root","Study1","F","Study Phase2",3985,"Recall2"
"w10113788_mls","plant","plant",3,"Read","root","Study1","F","Study Phase2",4821,"Recall2"
"w10132114SF","tree","plant",3,"Read","root","Study1","F","Study Phase2",2147,"Recall2"
"w10137053KC","tree ","plant",3,"Read","root","Study1","F","Study Phase2",2018,"Recall2"
"w10141235_AJV","tree","plant",3,"Read","root","Study1","F","Study Phase2",1301,"Recall2"
"w10153797AC","plant","plant",3,"Read","root","Study1","F","Study Phase2",2500,"Recall2"
"w10167246","slip","plant",3,"Read","root","Study1","F","Study Phase2",782,"Recall2"
"w10168867KB","","plant",3,"Read","root","Study1","F","Study Phase2",1503,"Recall2"
"w10172143MH","plants","plant",3,"Read","root","Study1","F","Study Phase2",2322,"Recall2"
"w10172766_mw","","plant",3,"Read","root","Study1","F","Study Phase2",2449,"Recall2"
"w988425_TLM","plant","plant",3,"Read","root","Study1","F","Study Phase2",1788,"Recall2"
"10008919","silk","silk",3,"Read","rough","Study1","M","Study Phase2",9321,"Recall2"
"10109801AG","silk","silk",3,"Read","rough","Study1","M","Study Phase2",3781,"Recall2"
"10160377BZ","","silk",3,"Read","rough","Study1","M","Study Phase2",2768,"Recall2"
"w10022522_RST","","silk",3,"Read","rough","Study1","M","Study Phase2",635,"Recall2"
"w10062324_tlt","silk","silk",3,"Read","rough","Study1","M","Study Phase2",6036,"Recall2"
"W10062346","silk","silk",3,"Read","rough","Study1","M","Study Phase2",4213,"Recall2"
"w10113788_mls","silk","silk",3,"Read","rough","Study1","M","Study Phase2",9024,"Recall2"
"w10132114SF","lught","silk",3,"Read","rough","Study1","M","Study Phase2",1006,"Recall2"
"w10137053KC","day ","silk",3,"Read","rough","Study1","M","Study Phase2",1084,"Recall2"
"w10141235_AJV","thin","silk",3,"Read","rough","Study1","M","Study Phase2",1160,"Recall2"
"w10153797AC","day","silk",3,"Read","rough","Study1","M","Study Phase2",1763,"Recall2"
"w10167246","skip","silk",3,"Read","rough","Study1","M","Study Phase2",446,"Recall2"
"w10168867KB","soft","silk",3,"Read","rough","Study1","M","Study Phase2",1448,"Recall2"
"w10172143MH","bangs","silk",3,"Read","rough","Study1","M","Study Phase2",2013,"Recall2"
"w10172766_mw","","silk",3,"Read","rough","Study1","M","Study Phase2",355,"Recall2"
"w988425_TLM","silk","silk",3,"Read","rough","Study1","M","Study Phase2",6928,"Recall2"
"10008919","head","head",3,"Read","scalp","Study1","F","Study Phase2",13825,"Recall2"
"10109801AG","head","head",3,"Read","scalp","Study1","F","Study Phase2",5011,"Recall2"
"10160377BZ","head","head",3,"Read","scalp","Study1","F","Study Phase2",2370,"Recall2"
"w10022522_RST","","head",3,"Read","scalp","Study1","F","Study Phase2",576,"Recall2"
"w10062324_tlt","head","head",3,"Read","scalp","Study1","F","Study Phase2",9077,"Recall2"
"W10062346","","head",3,"Read","scalp","Study1","F","Study Phase2",4431,"Recall2"
"w10113788_mls","head","head",3,"Read","scalp","Study1","F","Study Phase2",5568,"Recall2"
"w10132114SF","hair","head",3,"Read","scalp","Study1","F","Study Phase2",1870,"Recall2"
"w10137053KC","head ","head",3,"Read","scalp","Study1","F","Study Phase2",4194,"Recall2"
"w10141235_AJV","head","head",3,"Read","scalp","Study1","F","Study Phase2",1709,"Recall2"
"w10153797AC","head","head",3,"Read","scalp","Study1","F","Study Phase2",2813,"Recall2"
"w10167246","hair","head",3,"Read","scalp","Study1","F","Study Phase2",665,"Recall2"
"w10168867KB","","head",3,"Read","scalp","Study1","F","Study Phase2",1776,"Recall2"
"w10172143MH","head","head",3,"Read","scalp","Study1","F","Study Phase2",3280,"Recall2"
"w10172766_mw","","head",3,"Read","scalp","Study1","F","Study Phase2",1044,"Recall2"
"w988425_TLM","head","head",3,"Read","scalp","Study1","F","Study Phase2",4720,"Recall2"
